Equipment Description,Manufacturer,Model Number,Calibration ID,Accuracy,Last Calibrated,Calibration Due,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2024,13:24:50.235,348.80,3950.00,119.520000,2.464100,122.800000,109.870000,0.000000,59.974000,294.500000,0.416900,1.601883,1.393658,3948.000000,15.175000,0.000000,62.062500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 873 ,104.877778,57.725000,57.955103,121.266668,69.500000,17.206000,2.960000,12.090000,0.034000,0.009000,0.000000,24.698822,8.342237,58.051632,143.540547,143.688455,17.224006,7.054134,151.896606,2.995000,17.406000,0.000000,0.000000,119.300001,106.533335,102.166667,99.866664,100.400002,101.000000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.730000,14.216000,14.196000,12.113000,C3H8,36453.057888,31104.246985,,420.000000,16.360000,14.832174,0.577748,69.900002,12.090000,29.527000,0.994998,0.981306,1.013953,0.000000,14.588376,0.574859,37460.616740,1476.144701
10/07/2024,13:24:53.236,351.80,3953.00,119.390000,2.458300,122.500000,109.970000,0.000000,59.973000,293.500000,0.417500,1.602164,1.394673,3951.000000,15.175000,0.000000,62.000000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.444 0 881 ,104.772222,57.700296,57.922450,121.099998,69.500000,17.356000,2.972000,12.080000,0.040000,0.007000,0.000000,24.741405,8.342332,58.035210,144.789049,144.934953,17.373434,7.056403,151.897461,3.000000,17.556000,0.000000,0.000000,119.099998,106.433332,101.833333,100.200002,100.199999,100.866669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.730000,14.289000,14.269000,12.125000,C3H8,36640.510214,31135.061066,,408.000000,16.700000,14.408398,0.589755,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.491224,0.586791,37211.145597,1506.785993
10/07/2024,13:24:56.237,354.80,3956.00,119.430000,2.460000,122.600000,110.070000,0.000000,59.972000,293.800000,0.417400,1.601260,1.394959,3954.000000,15.175000,0.000000,61.950000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 888 ,104.488889,57.684763,57.904083,120.800001,69.500000,17.504000,2.977000,12.070000,0.044000,0.006000,0.000000,24.839737,8.342236,58.003487,146.025724,146.173692,17.521918,7.056243,151.898666,3.012000,17.705000,0.000000,0.000000,118.866669,105.966667,101.733332,99.800001,99.866669,100.699997,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.730000,14.183000,14.163000,12.136000,C3H8,36368.319165,31163.307307,,408.000000,0.000000,14.408398,0.000000,69.900002,12.070000,29.527000,0.994950,0.981306,1.013904,0.000000,14.440133,0.000000,37079.952345,0.000000
10/07/2024,13:24:59.238,357.80,3959.00,119.520000,2.463000,122.700000,110.170000,0.000000,59.971000,294.400000,0.416700,1.602680,1.394913,3957.000000,15.175000,0.000000,62.012500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.444 0 896 ,104.027778,57.648077,57.900002,120.500000,69.500000,17.652000,2.983000,12.080000,0.044000,0.008000,0.001000,24.933666,8.341909,57.995827,147.259742,147.405630,17.669841,7.053250,151.899597,3.023000,17.853000,0.000000,0.000000,118.733332,104.699999,101.833336,98.566668,99.733332,100.599998,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.557000,68.730000,14.170000,14.150000,12.148000,C3H8,36334.937244,31194.121388,,396.000000,17.340000,13.984621,0.612357,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.390691,0.609279,36952.993771,1564.531085
10/07/2024,13:25:02.239,360.80,3962.00,119.490000,2.462400,122.800000,110.280000,0.000000,59.973000,294.200000,0.417300,1.601649,1.394761,3960.000000,15.175000,0.000000,61.912500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.250 0 904 ,103.772221,57.605473,57.893879,120.333336,69.500000,17.802000,2.993000,12.090000,0.040000,0.014000,-0.001000,24.965237,8.341391,58.005360,148.511721,148.659689,17.819934,7.058767,151.900528,3.027000,18.004000,0.000000,0.000000,118.699997,103.699999,101.599998,98.800001,99.599998,100.233332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.557000,68.730000,14.213000,14.193000,12.160000,C3H8,36445.354367,31224.935469,,396.000000,17.680000,13.984621,0.624364,69.900002,12.090000,29.527000,0.994998,0.981306,1.013953,0.000000,14.370929,0.621241,36902.246919,1595.246841
10/07/2024,13:25:05.238,363.80,3965.00,119.490000,2.461300,122.700000,110.380000,0.000000,59.972000,294.100000,0.417000,1.599561,1.395765,3963.000000,15.175000,0.000000,61.950000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.445 0 911 ,103.555554,57.610355,57.867348,120.233332,69.500000,17.950000,2.992000,12.080000,0.035000,0.019000,0.000000,24.974209,8.341712,57.949982,149.746786,149.894725,17.967991,7.054237,151.900909,3.028000,18.154000,0.000000,0.000000,118.666664,103.333333,101.133331,98.699997,99.566666,99.933334,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.167000,14.147000,12.172000,C3H8,36327.233723,31255.749550,,396.000000,17.980000,13.984621,0.634958,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.375808,0.631767,36914.775349,1622.276177
10/07/2024,13:25:08.238,366.80,3968.00,119.380000,2.456400,122.500000,110.480000,0.000000,59.972000,293.200000,0.417800,1.599536,1.394287,3966.000000,15.175000,0.000000,62.075000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.444 0 919 ,103.416667,57.648965,57.810204,120.199997,69.500000,18.098000,2.983000,12.100000,0.030000,0.024000,0.000000,24.928093,8.342021,57.905415,150.981564,151.129487,18.116015,7.057395,151.900818,3.022000,18.303000,0.000000,0.000000,118.566666,102.600001,101.300001,98.666667,99.500000,99.866669,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.200000,14.180000,12.184000,C3H8,36411.972446,31286.563631,,384.000000,18.320000,13.560845,0.646965,69.900002,12.100000,29.527000,0.995022,0.981306,1.013978,0.000000,14.331317,0.643745,36800.530113,1653.033409
10/07/2024,13:25:11.239,369.80,3971.00,119.470000,2.460200,122.700000,110.580000,0.000000,59.975000,293.900000,0.417400,1.602024,1.394995,3969.000000,15.175000,0.000000,62.100000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.444 0 927 ,103.361111,57.679142,57.748980,120.199997,69.500000,18.246000,2.985000,12.100000,0.024000,0.027000,0.000000,24.840528,8.342327,57.867229,152.218056,152.363945,18.263993,7.056493,151.899918,3.011000,18.453000,0.000000,0.000000,118.400002,102.533330,101.533333,98.466667,99.533333,99.699999,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.555000,68.720000,14.147000,14.127000,12.195000,C3H8,36275.876922,31314.809872,,408.000000,18.680000,14.408398,0.659679,69.900002,12.100000,29.527000,0.995022,0.981306,1.013978,0.000000,14.229201,0.656395,36538.313859,1685.516598
10/07/2024,13:25:14.240,372.80,3974.01,119.460000,2.458900,122.600000,110.680000,0.000000,59.975000,293.700000,0.417400,1.601122,1.395948,3972.000000,15.175000,0.000000,62.050000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.250 0 935 ,103.166666,57.715828,57.706123,120.133331,69.506122,18.396000,2.985000,12.090000,0.022000,0.029000,0.000000,24.843465,8.342411,57.853325,153.471022,153.616941,18.413939,7.051782,151.898911,3.012000,18.605000,0.000000,0.000000,118.266668,102.666667,101.366666,97.799998,99.233335,99.666664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.147000,14.127000,12.207000,C3H8,36275.876922,31345.623953,,408.000000,19.020000,14.408398,0.671686,69.900002,12.090000,29.527000,0.994998,0.981306,1.013953,0.000000,14.127152,0.668326,36276.266342,1716.153559
10/07/2024,13:25:17.242,375.80,3977.01,119.480000,2.460100,122.800000,110.790000,0.000000,59.979000,293.900000,0.417600,1.601927,1.395213,3975.000000,15.175000,0.000000,62.037500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.256 0 942 ,103.250000,57.775740,57.681633,119.900002,69.514285,18.546000,2.988000,12.080000,0.019000,0.030000,0.000000,24.966743,8.342847,57.842907,154.715106,154.863044,18.563307,7.050224,151.897568,3.026000,18.754000,0.000000,0.000000,118.033333,103.866666,100.900002,98.399999,98.733335,99.566666,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.557000,68.720000,14.259000,14.240000,12.219000,C3H8,36566.042852,31376.438034,,396.000000,19.360000,13.984621,0.683693,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.054729,0.680256,36090.297727,1746.789032
10/07/2024,13:25:20.243,378.80,3980.01,119.470000,2.457600,122.600000,110.890000,0.000000,59.980000,293.600000,0.417600,1.602051,1.393739,3978.000000,15.175000,0.000000,61.987500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.249 0 949 ,103.355556,57.832545,57.673470,119.699999,69.518367,18.694000,2.998000,12.080000,0.020000,0.027000,0.000000,25.050294,8.343066,57.863247,155.957080,156.105064,18.712423,7.051687,151.896667,3.036000,18.904000,0.000000,0.000000,117.800001,104.433334,100.866669,98.733332,98.866664,99.433334,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.100000,14.081000,12.231000,C3H8,36157.756278,31407.252115,,408.000000,19.660000,14.408398,0.694287,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.007016,0.690797,35967.777883,1773.857044
10/07/2024,13:25:23.244,381.80,3983.01,119.450000,2.458200,122.800000,110.990000,0.000000,59.981000,293.600000,0.418200,1.601660,1.394475,3981.000000,15.175000,0.000000,61.900000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 956 ,103.077777,57.867012,57.697959,119.400002,69.518367,18.844000,3.009000,12.100000,0.023000,0.024000,0.000000,25.057243,8.343494,57.841179,157.208542,157.354461,18.862174,7.060426,151.895996,3.037000,19.054000,0.000000,0.000000,117.500000,103.166667,100.800003,98.699997,99.066666,99.233332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.157000,14.137000,12.243000,C3H8,36301.555323,31438.066196,,396.000000,20.000000,13.984621,0.706294,69.900002,12.100000,29.527000,0.995022,0.981306,1.013978,0.000000,13.995512,0.702778,35938.237136,1804.621626
10/07/2024,13:25:26.244,384.80,3986.01,119.460000,2.458800,122.800000,111.090000,0.000000,59.978000,293.700000,0.417900,1.600374,1.396116,3984.000000,15.175000,0.000000,61.875000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.250 0 964 ,102.811111,57.919379,57.746939,119.166667,69.508163,18.995000,3.009000,12.070000,0.026000,0.019000,0.000000,25.106053,8.343385,57.878265,158.466716,158.612620,19.012963,7.058497,151.895630,3.043000,19.206000,0.000000,0.000000,117.166667,102.033333,101.000000,98.766668,98.766668,99.133331,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.190000,14.170000,12.255000,C3H8,36386.294045,31468.880277,,384.000000,20.340000,13.560845,0.718301,69.900002,12.070000,29.527000,0.994950,0.981306,1.013904,0.000000,14.035052,0.714673,36039.768355,1835.166709
10/07/2024,13:25:29.245,387.80,3989.01,119.420000,2.456500,122.700000,111.200000,0.000000,59.975000,293.300000,0.418200,1.601384,1.395914,3987.000000,15.175000,0.000000,61.950000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.250 0 972 ,102.616666,57.960503,57.810204,118.766668,69.504082,19.144000,3.010000,12.080000,0.029000,0.015000,0.000000,25.152660,8.343286,57.911915,159.712880,159.858799,19.162330,7.057420,151.895187,3.048000,19.355000,0.000000,0.000000,116.800001,101.566666,100.699999,99.000000,98.699999,98.933332,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.157000,14.137000,12.266000,C3H8,36301.555323,31497.126518,,396.000000,20.660000,13.984621,0.729602,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.069601,0.725935,36128.486005,1864.083750
10/07/2024,13:25:32.245,390.80,3992.01,119.520000,2.461200,123.000000,111.300000,0.000000,59.976000,294.200000,0.418000,1.602023,1.395415,3990.000000,15.175000,0.000000,61.812500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.187 0 980 ,102.388889,57.972042,57.867348,118.333333,69.508163,19.295000,3.019000,12.080000,0.033000,0.008000,0.000000,25.155856,8.343236,57.936314,160.973194,161.119113,19.313388,7.054955,151.894852,3.048000,19.505000,0.000000,0.000000,116.500000,101.400002,100.533333,98.866669,98.533333,98.500000,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.555000,68.720000,14.183000,14.163000,12.278000,C3H8,36368.319165,31527.940599,,408.000000,21.020000,14.408398,0.742315,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.061280,0.738584,36107.117904,1896.565364
10/07/2024,13:25:35.246,393.80,3995.01,119.410000,2.455200,122.600000,111.400000,0.000000,59.976000,293.200000,0.418100,1.601458,1.395528,3993.000000,15.175000,0.000000,61.787500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.443 0 987 ,102.350001,57.989349,57.900001,117.900002,69.514285,19.445000,3.017000,12.080000,0.039000,0.006000,0.000000,25.182676,8.342895,57.994949,162.223078,162.368981,19.463192,7.053555,151.894684,3.051000,19.655000,0.000000,0.000000,116.266668,101.166667,100.800001,98.866669,98.466667,98.533333,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.910000,29.555000,68.720000,14.200000,14.180000,12.290000,C3H8,36411.972446,31558.754680,,432.000000,21.400000,15.255950,0.755735,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.048027,0.751936,36073.087128,1930.851512
10/07/2024,13:25:38.246,396.80,3998.01,119.460000,2.457600,122.800000,111.500000,0.000000,59.977000,293.600000,0.418200,1.601400,1.395614,3996.000000,15.175000,0.000000,61.850000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 994 ,102.411111,58.006213,57.930613,117.633331,69.514285,19.594000,3.010000,12.080000,0.042000,0.005000,0.000000,25.177833,8.343013,57.995975,163.462227,163.608101,19.611713,7.055570,151.894348,3.050000,19.804000,0.000000,0.000000,116.033333,101.500000,100.933334,98.833333,98.599998,98.566666,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.910000,29.555000,68.720000,14.137000,14.117000,12.302000,C3H8,36250.198521,31589.568761,,432.000000,21.720000,15.255950,0.767035,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.071073,0.763180,36132.265822,1959.724058
10/07/2024,13:25:41.247,399.80,4001.01,119.490000,2.458500,122.800000,111.600000,0.000000,59.979000,293.800000,0.418100,1.602644,1.395263,3999.000000,15.175000,0.000000,61.887500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 1001 ,102.322222,57.999556,57.969388,117.500000,69.514285,19.743000,3.010000,12.110000,0.044000,0.006000,-0.001000,25.087170,8.342894,58.014793,164.704581,164.852580,19.760634,7.057390,151.894318,3.039000,19.953000,0.000000,0.000000,115.699999,102.333333,100.800001,98.133334,98.400002,98.566666,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.081000,14.061000,12.313000,C3H8,36106.399476,31617.815002,,408.000000,22.040000,14.408398,0.778336,69.900002,12.110000,29.527000,0.995046,0.981306,1.014002,0.000000,14.123768,0.774480,36267.577255,1988.741240
10/07/2024,13:25:44.246,402.80,4004.01,119.440000,2.455400,122.700000,111.710000,0.000000,59.978000,293.300000,0.418200,1.602427,1.394843,4002.000000,15.175000,0.000000,61.825000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.443 0 1009 ,102.144444,57.975444,57.993878,117.533333,69.514285,19.893000,3.010000,12.090000,0.042000,0.009000,0.000000,25.035480,8.342751,58.040474,165.958715,166.104634,19.911214,7.057058,151.894119,3.033000,20.106000,0.000000,0.000000,115.366666,102.733332,100.599998,97.599998,98.033333,98.533333,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.910000,29.555000,68.720000,14.157000,14.137000,12.325000,C3H8,36301.555323,31648.629083,,384.000000,22.380000,13.560845,0.790343,69.900002,12.090000,29.527000,0.994998,0.981306,1.013953,0.000000,14.184735,0.786390,36424.130366,2019.322642
10/07/2024,13:25:47.247,405.80,4007.01,119.480000,2.457200,122.800000,111.810000,0.000000,59.979000,293.600000,0.418200,1.602637,1.395380,4005.000000,15.175000,0.000000,61.800000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.501 0 1017 ,102.088888,57.975000,58.000000,117.699999,69.514285,20.044000,3.010000,12.100000,0.040000,0.015000,0.000000,25.122028,8.342883,58.044182,167.217860,167.365859,20.062134,7.055387,151.893646,3.044000,20.259000,0.000000,0.000000,115.066666,102.866669,100.533333,97.899999,97.633331,98.533333,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.910000,29.556000,68.720000,14.203000,14.183000,12.337000,C3H8,36419.675967,31679.443164,,384.000000,22.720000,13.560845,0.802350,69.900002,12.100000,29.527000,0.995022,0.981306,1.013978,0.000000,14.268792,0.798356,36639.975959,2050.050167
10/07/2024,13:25:50.248,408.80,4010.01,119.430000,2.454600,122.700000,111.910000,0.000000,59.980000,293.100000,0.418400,1.601361,1.395294,4008.000000,15.175000,0.000000,61.787500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.499 0 1025 ,102.066666,57.979882,58.004082,117.866669,69.516326,20.195000,3.023000,12.080000,0.037000,0.015000,0.000000,25.237688,8.342815,58.059464,168.480437,168.628481,20.213477,7.058034,151.893677,3.058000,20.413000,0.000000,0.000000,114.866669,103.366666,100.500000,97.699999,97.800001,98.166664,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.556000,68.720000,14.130000,14.110000,12.348000,C3H8,36232.223640,31707.689405,,408.000000,23.060000,14.408398,0.814357,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.359463,0.810264,36872.803599,2080.627845
10/07/2024,13:25:53.248,411.80,4013.01,119.470000,2.456300,122.700000,112.010000,0.000000,59.978000,293.400000,0.418200,1.601840,1.395999,4011.000000,15.175000,0.000000,61.612500,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.500 0 1032 ,102.011111,57.975888,58.022449,117.900002,69.520408,20.345000,3.026000,12.090000,0.032000,0.021000,0.000000,25.282825,8.342465,58.107533,169.733114,169.878988,20.363366,7.059709,151.893997,3.063000,20.565000,0.000000,0.000000,114.699997,104.133334,100.533333,96.866666,97.800001,98.033333,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.900000,29.555000,68.720000,14.077000,14.057000,12.360000,C3H8,36096.128115,31738.503486,,420.000000,23.420000,14.832174,0.827070,69.900002,12.090000,29.527000,0.994998,0.981306,1.013953,0.000000,14.380894,0.822933,36927.837251,2113.160691
10/07/2024,13:25:56.249,414.80,4016.01,119.490000,2.457400,122.900000,112.120000,0.000000,59.977000,293.600000,0.418400,1.601611,1.395598,4014.000000,15.175000,0.000000,61.650000,1.000000,Testing Tank A - Drawing Water Until RTD Out = 110.9°.... 0.250 0 1040 ,101.761111,57.975000,58.055101,117.833336,69.528571,20.494000,3.021000,12.080000,0.029000,0.024000,0.000000,25.248824,8.342232,58.136314,170.976257,171.124210,20.512386,7.058778,151.894562,3.059000,20.715000,0.000000,0.000000,114.566666,103.833333,100.400002,96.333331,97.366669,98.066666,0,1,0,0,0,2567.840,2523.180,2060.119,1.554,98.765,0.838,0.327,0.000,0.000,0.070,30.460000,0.910000,29.555000,68.710000,14.094000,14.074000,12.372000,C3H8,36139.781397,31769.317567,,444.000000,23.780000,15.679727,0.839784,69.900002,12.080000,29.527000,0.994974,0.981306,1.013929,0.000000,14.346314,0.835563,36839.040707,2145.591073
