(10/13/2015 4:29:37 PM) INFO - Making report for: 1130, try 1. 
(10/26/2015 1:32:24 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:32:35 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:32:46 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:32:57 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:33:08 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:33:19 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:33:30 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:33:41 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:33:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:03 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:14 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:34:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:35:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:35:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:35:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:35:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:35:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:36:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:37:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:37:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:37:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:37:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:37:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:26 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:37 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:48 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:38:59 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:39:10 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:39:21 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:39:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:39:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:39:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:40:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:40:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:40:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:40:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:40:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:33 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:44 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:41:55 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:42:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:42:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:42:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:42:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:42:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:33 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:44 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:43:55 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:44:06 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:44:17 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:44:28 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:44:39 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:44:50 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:01 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:12 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:23 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:34 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:45 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:45:56 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:46:07 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:46:18 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:46:29 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:46:40 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:46:51 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:02 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:13 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:24 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:35 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:45 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:47:56 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:48:07 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:48:18 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:48:29 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:48:40 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:48:51 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:02 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:13 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:24 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:35 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:46 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:49:57 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:50:08 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:50:19 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:50:30 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:50:41 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:50:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:03 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:14 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:51:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:52:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:52:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:52:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:52:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:52:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:14 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:53:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:54:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:54:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:54:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:54:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:54:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:26 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:37 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:48 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:55:59 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:56:10 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:56:21 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:56:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:56:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:56:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:57:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:57:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:57:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:57:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:57:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:58:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:59:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:59:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:59:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:59:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 1:59:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:00:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:00:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:00:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:00:23 PM) INFO - Making report for: 1297, try 1. 
(10/26/2015 2:00:41 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:00:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:03 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:14 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:01:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:02:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:02:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:02:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:02:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:02:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:26 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:03:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:04:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:04:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:04:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:04:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:04:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:26 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:37 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:48 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:05:59 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:06:10 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:06:21 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:06:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:06:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:06:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:07:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:07:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:07:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:07:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:07:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:33 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:44 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:08:55 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:09:06 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:09:17 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:09:28 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:09:39 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:09:50 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:01 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:12 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:33 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:44 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:10:55 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:11:06 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:11:17 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:11:28 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:11:39 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:11:50 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:01 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:12 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:23 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:34 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:45 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:12:56 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:13:07 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:13:18 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:13:29 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:13:40 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:13:51 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:02 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:13 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:24 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:35 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:46 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:14:57 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:15:08 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:15:19 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:15:30 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:15:41 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:15:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:02 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:13 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:24 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:35 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:46 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:16:57 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:17:08 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:17:19 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:17:30 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:17:41 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:17:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:03 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:14 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:25 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:36 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:47 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:18:58 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:19:09 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:19:20 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:19:31 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:19:42 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:19:53 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:26 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:37 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:48 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:20:59 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:21:10 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:21:21 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:21:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:21:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:21:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:22:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:22:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:22:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:22:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:22:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:10 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:21 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:32 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:43 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:23:54 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:24:05 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:24:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:24:27 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:24:38 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:24:49 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:00 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:11 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:22 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:33 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:44 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:25:55 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:06 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:17 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:28 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:29 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:26:40 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:41 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:26:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:26:53 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:27:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:27:05 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:27:16 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:27:17 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:27:28 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:27:29 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:27:40 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:27:41 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:27:52 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:27:53 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:28:04 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:28:05 PM) INFO - Making report for: 1303, try 1. 
(10/26/2015 2:28:15 PM) INFO - Making report for: 1302, try 1. 
(10/26/2015 2:28:16 PM) INFO - Making report for: 1303, try 1. 
